"","fips","state","county_name","hospitals","population","pred_fit","pred_lwr","pred_upr","pred_status","state_name"
"1969","32003","NV","Clark County",20,2398871,17,14,20,"ok","Nevada"
"1970","32005","NV","Douglas County",1,49564,1,0,4,"ok","Nevada"
"1971","32007","NV","Elko County",1,54363,1,0,4,"ok","Nevada"
"1972","32009","NV","Esmeralda County",0,720,1,0,4,"ok","Nevada"
"1973","32011","NV","Eureka County",0,1877,1,0,4,"ok","Nevada"
"1974","32013","NV","Humboldt County",1,17116,1,0,4,"ok","Nevada"
"1975","32015","NV","Lander County",1,5785,1,0,4,"ok","Nevada"
"1976","32017","NV","Lincoln County",1,4345,1,0,4,"ok","Nevada"
"1977","32019","NV","Lyon County",1,63718,1,0,4,"ok","Nevada"
"1978","32021","NV","Mineral County",1,4475,1,0,4,"ok","Nevada"
"1979","32023","NV","Nye County",1,55990,1,0,4,"ok","Nevada"
"1980","32027","NV","Pershing County",1,6536,1,0,4,"ok","Nevada"
"1981","32029","NV","Storey County",0,4112,1,0,4,"ok","Nevada"
"1982","32031","NV","Washoe County",6,507280,4,1,7,"ok","Nevada"
"1983","32033","NV","White Pine County",1,8534,1,0,4,"ok","Nevada"
"1984","36001","NY","Albany County",3,319964,3,0,6,"ok","New York"
"1985","36003","NY","Allegany County",2,47299,1,0,4,"ok","New York"
"1986","36005","NY","Bronx County",6,1384724,10,7,13,"below","New York"
"1987","36007","NY","Broome County",2,196397,2,0,5,"ok","New York"
"1988","36009","NY","Cattaraugus County",1,75475,1,0,4,"ok","New York"
"1989","36011","NY","Cayuga County",1,74567,1,0,4,"ok","New York"
"1990","36013","NY","Chautauqua County",3,124105,2,0,4,"ok","New York"
"1991","36015","NY","Chemung County",1,81115,1,0,4,"ok","New York"
"1992","36017","NY","Chenango County",1,45776,1,0,4,"ok","New York"
"1993","36019","NY","Clinton County",1,77871,1,0,4,"ok","New York"
"1994","36021","NY","Columbia County",1,60299,1,0,4,"ok","New York"
"1995","36023","NY","Cortland County",1,45945,1,0,4,"ok","New York"
"1996","36025","NY","Delaware County",3,44191,1,0,4,"ok","New York"
"1997","36027","NY","Dutchess County",2,299963,3,0,6,"ok","New York"
"1998","36029","NY","Erie County",7,950602,7,4,10,"ok","New York"
"1999","36031","NY","Essex County",1,36744,1,0,4,"ok","New York"
"2000","36033","NY","Franklin County",2,47086,1,0,4,"ok","New York"
"2001","36035","NY","Fulton County",1,52073,1,0,4,"ok","New York"
"2002","36037","NY","Genesee County",1,57604,1,0,4,"ok","New York"
"2003","36039","NY","Greene County",0,46903,1,0,4,"ok","New York"
"2004","36041","NY","Hamilton County",0,5082,1,0,4,"ok","New York"
"2005","36043","NY","Herkimer County",1,59585,1,0,4,"ok","New York"
"2006","36045","NY","Jefferson County",4,113140,1,0,4,"ok","New York"
"2007","36047","NY","Kings County",10,2617631,19,16,22,"below","New York"
"2008","36049","NY","Lewis County",1,26570,1,0,4,"ok","New York"
"2009","36051","NY","Livingston County",1,61561,1,0,4,"ok","New York"
"2010","36053","NY","Madison County",2,67072,1,0,4,"ok","New York"
"2011","36055","NY","Monroe County",5,752202,6,3,9,"ok","New York"
"2012","36057","NY","Montgomery County",1,49648,1,0,4,"ok","New York"
"2013","36059","NY","Nassau County",9,1392438,10,7,13,"ok","New York"
"2014","36061","NY","New York County",12,1660664,12,9,15,"ok","New York"
"2015","36063","NY","Niagara County",2,209570,2,0,5,"ok","New York"
"2016","36065","NY","Oneida County",2,228347,2,0,5,"ok","New York"
"2017","36067","NY","Onondaga County",4,469812,4,1,7,"ok","New York"
"2018","36069","NY","Ontario County",3,113012,1,0,4,"ok","New York"
"2019","36071","NY","Orange County",5,411767,4,1,6,"ok","New York"
"2020","36073","NY","Orleans County",1,39686,1,0,4,"ok","New York"
"2021","36075","NY","Oswego County",1,118305,2,0,4,"ok","New York"
"2022","36077","NY","Otsego County",2,60524,1,0,4,"ok","New York"
"2023","36079","NY","Putnam County",1,98409,1,0,4,"ok","New York"
"2024","36081","NY","Queens County",6,2316841,16,14,19,"below","New York"
"2025","36083","NY","Rensselaer County",1,160749,2,0,5,"ok","New York"
"2026","36085","NY","Richmond County",2,498212,4,1,7,"ok","New York"
"2027","36087","NY","Rockland County",3,348144,3,0,6,"ok","New York"
"2028","36091","NY","Saratoga County",1,240360,2,0,5,"ok","New York"
"2029","36093","NY","Schenectady County",2,162261,2,0,5,"ok","New York"
"2030","36095","NY","Schoharie County",1,30151,1,0,4,"ok","New York"
"2031","36097","NY","Schuyler County",1,17121,1,0,4,"ok","New York"
"2032","36099","NY","Seneca County",0,32650,1,0,4,"ok","New York"
"2033","36089","NY","St Lawrence County",5,106198,1,0,4,"above","New York"
"2034","36101","NY","Steuben County",4,92015,1,0,4,"ok","New York"
"2035","36103","NY","Suffolk County",10,1535909,11,8,14,"ok","New York"
"2036","36105","NY","Sullivan County",2,80450,1,0,4,"ok","New York"
"2037","36107","NY","Tioga County",0,47574,1,0,4,"ok","New York"
"2038","36109","NY","Tompkins County",1,105602,1,0,4,"ok","New York"
"2039","36111","NY","Ulster County",2,182977,2,0,5,"ok","New York"
"2040","36113","NY","Warren County",1,65288,1,0,4,"ok","New York"
"2041","36115","NY","Washington County",0,59839,1,0,4,"ok","New York"
"2042","36117","NY","Wayne County",1,90757,1,0,4,"ok","New York"
"2043","36119","NY","Westchester County",11,1006447,8,5,10,"above","New York"
"2044","36121","NY","Wyoming County",1,39588,1,0,4,"ok","New York"
"2045","36123","NY","Yates County",1,24387,1,0,4,"ok","New York"
"2046","39001","OH","Adams County",1,27671,1,0,4,"ok","Ohio"
"2047","39003","OH","Allen County",4,100866,1,0,4,"ok","Ohio"
"2048","39005","OH","Ashland County",1,52420,1,0,4,"ok","Ohio"
"2049","39007","OH","Ashtabula County",4,96906,1,0,4,"ok","Ohio"
"2050","39009","OH","Athens County",1,63218,1,0,4,"ok","Ohio"
"2051","39011","OH","Auglaize County",1,45922,1,0,4,"ok","Ohio"
"2052","39013","OH","Belmont County",2,64692,1,0,4,"ok","Ohio"
"2053","39015","OH","Brown County",0,44292,1,0,4,"ok","Ohio"
"2054","39017","OH","Butler County",4,399542,3,1,6,"ok","Ohio"
"2055","39019","OH","Carroll County",0,26460,1,0,4,"ok","Ohio"
"2056","39021","OH","Champaign County",1,38907,1,0,4,"ok","Ohio"
"2057","39023","OH","Clark County",2,134985,2,0,5,"ok","Ohio"
"2058","39025","OH","Clermont County",1,214123,2,0,5,"ok","Ohio"
"2059","39027","OH","Clinton County",1,42019,1,0,4,"ok","Ohio"
"2060","39029","OH","Columbiana County",2,99823,1,0,4,"ok","Ohio"
"2061","39031","OH","Coshocton County",1,37003,1,0,4,"ok","Ohio"
"2062","39033","OH","Crawford County",2,41626,1,0,4,"ok","Ohio"
"2063","39035","OH","Cuyahoga County",17,1240594,9,6,12,"above","Ohio"
"2064","39037","OH","Darke County",0,51462,1,0,4,"ok","Ohio"
"2065","39039","OH","Defiance County",2,38644,1,0,4,"ok","Ohio"
"2066","39041","OH","Delaware County",1,237966,2,0,5,"ok","Ohio"
"2067","39043","OH","Erie County",1,73841,1,0,4,"ok","Ohio"
"2068","39045","OH","Fairfield County",1,167762,2,0,5,"ok","Ohio"
"2069","39047","OH","Fayette County",1,28782,1,0,4,"ok","Ohio"
"2070","39049","OH","Franklin County",10,1356303,10,7,13,"ok","Ohio"
"2071","39051","OH","Fulton County",1,42028,1,0,4,"ok","Ohio"
"2072","39053","OH","Gallia County",1,28886,1,0,4,"ok","Ohio"
"2073","39055","OH","Geauga County",1,95362,1,0,4,"ok","Ohio"
"2074","39057","OH","Greene County",3,172347,2,0,5,"ok","Ohio"
"2075","39059","OH","Guernsey County",1,38219,1,0,4,"ok","Ohio"
"2076","39061","OH","Hamilton County",9,837359,6,4,9,"ok","Ohio"
"2077","39063","OH","Hancock County",1,75016,1,0,4,"ok","Ohio"
"2078","39065","OH","Hardin County",1,30402,1,0,4,"ok","Ohio"
"2079","39067","OH","Harrison County",1,14042,1,0,4,"ok","Ohio"
"2080","39069","OH","Henry County",1,27536,1,0,4,"ok","Ohio"
"2081","39071","OH","Highland County",2,43785,1,0,4,"ok","Ohio"
"2082","39073","OH","Hocking County",1,27429,1,0,4,"ok","Ohio"
"2083","39075","OH","Holmes County",1,44668,1,0,4,"ok","Ohio"
"2084","39077","OH","Huron County",2,58168,1,0,4,"ok","Ohio"
"2085","39079","OH","Jackson County",1,32723,1,0,4,"ok","Ohio"
"2086","39081","OH","Jefferson County",1,63900,1,0,4,"ok","Ohio"
"2087","39083","OH","Knox County",1,63848,1,0,4,"ok","Ohio"
"2088","39085","OH","Lake County",1,232360,2,0,5,"ok","Ohio"
"2089","39087","OH","Lawrence County",0,55829,1,0,4,"ok","Ohio"
"2090","39089","OH","Licking County",1,184898,2,0,5,"ok","Ohio"
"2091","39091","OH","Logan County",1,46085,1,0,4,"ok","Ohio"
"2092","39093","OH","Lorain County",4,322030,3,0,6,"ok","Ohio"
"2093","39095","OH","Lucas County",5,426291,4,1,7,"ok","Ohio"
"2094","39097","OH","Madison County",1,45531,1,0,4,"ok","Ohio"
"2095","39099","OH","Mahoning County",3,225786,2,0,5,"ok","Ohio"
"2096","39101","OH","Marion County",1,64976,1,0,4,"ok","Ohio"
"2097","39103","OH","Medina County",2,184625,2,0,5,"ok","Ohio"
"2098","39105","OH","Meigs County",0,21491,1,0,4,"ok","Ohio"
"2099","39107","OH","Mercer County",1,42648,1,0,4,"ok","Ohio"
"2100","39109","OH","Miami County",2,111950,1,0,4,"ok","Ohio"
"2101","39111","OH","Monroe County",0,13051,1,0,4,"ok","Ohio"
"2102","39113","OH","Montgomery County",7,537443,4,1,7,"ok","Ohio"
"2103","39115","OH","Morgan County",0,13532,1,0,4,"ok","Ohio"
"2104","39117","OH","Morrow County",1,35927,1,0,4,"ok","Ohio"
"2105","39119","OH","Muskingum County",1,86582,1,0,4,"ok","Ohio"
"2106","39121","OH","Noble County",0,14269,1,0,4,"ok","Ohio"
"2107","39123","OH","Ottawa County",1,39692,1,0,4,"ok","Ohio"
"2108","39125","OH","Paulding County",1,18755,1,0,4,"ok","Ohio"
"2109","39127","OH","Perry County",0,35682,1,0,4,"ok","Ohio"
"2110","39129","OH","Pickaway County",1,62158,1,0,4,"ok","Ohio"
"2111","39131","OH","Pike County",1,27065,1,0,4,"ok","Ohio"
"2112","39133","OH","Portage County",1,163839,2,0,5,"ok","Ohio"
"2113","39135","OH","Preble County",0,40801,1,0,4,"ok","Ohio"
"2114","39137","OH","Putnam County",0,34206,1,0,4,"ok","Ohio"
"2115","39139","OH","Richland County",3,124853,2,0,4,"ok","Ohio"
"2116","39141","OH","Ross County",2,76046,1,0,4,"ok","Ohio"
"2117","39143","OH","Sandusky County",2,58866,1,0,4,"ok","Ohio"
"2118","39145","OH","Scioto County",2,71798,1,0,4,"ok","Ohio"
"2119","39147","OH","Seneca County",2,54730,1,0,4,"ok","Ohio"
"2120","39149","OH","Shelby County",1,47952,1,0,4,"ok","Ohio"
"2121","39151","OH","Stark County",3,374091,3,0,6,"ok","Ohio"
"2122","39153","OH","Summit County",5,538370,4,1,7,"ok","Ohio"
"2123","39155","OH","Trumbull County",2,200300,2,0,5,"ok","Ohio"
"2124","39157","OH","Tuscarawas County",2,92048,1,0,4,"ok","Ohio"
"2125","39159","OH","Union County",1,71721,1,0,4,"ok","Ohio"
"2126","39161","OH","Van Wert County",1,28887,1,0,4,"ok","Ohio"
"2127","39163","OH","Vinton County",0,12545,1,0,4,"ok","Ohio"
"2128","39165","OH","Warren County",2,256059,2,0,5,"ok","Ohio"
"2129","39167","OH","Washington County",2,58332,1,0,4,"ok","Ohio"
"2130","39169","OH","Wayne County",2,116632,2,0,4,"ok","Ohio"
"2131","39171","OH","Williams County",2,36554,1,0,4,"ok","Ohio"
"2132","39173","OH","Wood County",1,133077,2,0,5,"ok","Ohio"
"2133","39175","OH","Wyandot County",1,21394,1,0,4,"ok","Ohio"
"2134","40001","OK","Adair County",1,19821,1,0,4,"ok","Oklahoma"
"2135","40003","OK","Alfalfa County",0,5712,1,0,4,"ok","Oklahoma"
"2136","40005","OK","Atoka County",1,14600,1,0,4,"ok","Oklahoma"
"2137","40007","OK","Beaver County",1,5025,1,0,4,"ok","Oklahoma"
"2138","40009","OK","Beckham County",1,22248,1,0,4,"ok","Oklahoma"
"2139","40011","OK","Blaine County",2,8573,1,0,4,"ok","Oklahoma"
"2140","40013","OK","Bryan County",1,50305,1,0,4,"ok","Oklahoma"
"2141","40015","OK","Caddo County",2,26337,1,0,4,"ok","Oklahoma"
"2142","40017","OK","Canadian County",1,181760,2,0,5,"ok","Oklahoma"
"2143","40019","OK","Carter County",3,49135,1,0,4,"ok","Oklahoma"
"2144","40021","OK","Cherokee County",2,48729,1,0,4,"ok","Oklahoma"
"2145","40023","OK","Choctaw County",1,14174,1,0,4,"ok","Oklahoma"
"2146","40025","OK","Cimarron County",1,2133,1,0,4,"ok","Oklahoma"
"2147","40027","OK","Cleveland County",2,303952,3,0,6,"ok","Oklahoma"
"2148","40029","OK","Coal County",1,5414,1,0,4,"ok","Oklahoma"
"2149","40031","OK","Comanche County",3,121396,2,0,4,"ok","Oklahoma"
"2150","40033","OK","Cotton County",0,5503,1,0,4,"ok","Oklahoma"
"2151","40035","OK","Craig County",1,14506,1,0,4,"ok","Oklahoma"
"2152","40037","OK","Creek County",3,73971,1,0,4,"ok","Oklahoma"
"2153","40039","OK","Custer County",2,28266,1,0,4,"ok","Oklahoma"
"2154","40041","OK","Delaware County",1,41771,1,0,4,"ok","Oklahoma"
"2155","40043","OK","Dewey County",1,4268,1,0,4,"ok","Oklahoma"
"2156","40045","OK","Ellis County",1,3601,1,0,4,"ok","Oklahoma"
"2157","40047","OK","Garfield County",2,62007,1,0,4,"ok","Oklahoma"
"2158","40049","OK","Garvin County",2,26149,1,0,4,"ok","Oklahoma"
"2159","40051","OK","Grady County",1,58353,1,0,4,"ok","Oklahoma"
"2160","40053","OK","Grant County",0,4123,1,0,4,"ok","Oklahoma"
"2161","40055","OK","Greer County",1,5433,1,0,4,"ok","Oklahoma"
"2162","40057","OK","Harmon County",1,2315,1,0,4,"ok","Oklahoma"
"2163","40059","OK","Harper County",1,3209,1,0,4,"ok","Oklahoma"
"2164","40061","OK","Haskell County",1,11811,1,0,4,"ok","Oklahoma"
"2165","40063","OK","Hughes County",1,13371,1,0,4,"ok","Oklahoma"
"2166","40065","OK","Jackson County",1,24541,1,0,4,"ok","Oklahoma"
"2167","40067","OK","Jefferson County",1,5374,1,0,4,"ok","Oklahoma"
"2168","40069","OK","Johnston County",1,10293,1,0,4,"ok","Oklahoma"
"2169","40071","OK","Kay County",2,43437,1,0,4,"ok","Oklahoma"
"2170","40073","OK","Kingfisher County",1,15820,1,0,4,"ok","Oklahoma"
"2171","40075","OK","Kiowa County",1,8257,1,0,4,"ok","Oklahoma"
"2172","40077","OK","Latimer County",1,9509,1,0,4,"ok","Oklahoma"
"2173","40079","OK","Le Flore County",1,49854,1,0,4,"ok","Oklahoma"
"2174","40081","OK","Lincoln County",2,34972,1,0,4,"ok","Oklahoma"
"2175","40083","OK","Logan County",1,53860,1,0,4,"ok","Oklahoma"
"2176","40085","OK","Love County",1,10423,1,0,4,"ok","Oklahoma"
"2177","40093","OK","Major County",1,7569,1,0,4,"ok","Oklahoma"
"2178","40095","OK","Marshall County",1,16147,1,0,4,"ok","Oklahoma"
"2179","40097","OK","Mayes County",1,40144,1,0,4,"ok","Oklahoma"
"2180","40087","OK","McClain County",1,48434,1,0,4,"ok","Oklahoma"
"2181","40089","OK","McCurtain County",1,30805,1,0,4,"ok","Oklahoma"
"2182","40091","OK","McIntosh County",0,19710,1,0,4,"ok","Oklahoma"
"2183","40099","OK","Murray County",1,13754,1,0,4,"ok","Oklahoma"
"2184","40101","OK","Muskogee County",2,66752,1,0,4,"ok","Oklahoma"
"2185","40103","OK","Noble County",1,10896,1,0,4,"ok","Oklahoma"
"2186","40105","OK","Nowata County",1,9561,1,0,4,"ok","Oklahoma"
"2187","40107","OK","Okfuskee County",1,11364,1,0,4,"ok","Oklahoma"
"2188","40109","OK","Oklahoma County",21,816490,6,3,9,"above","Oklahoma"
"2189","40111","OK","Okmulgee County",2,37084,1,0,4,"ok","Oklahoma"
"2190","40113","OK","Osage County",2,46495,1,0,4,"ok","Oklahoma"
"2191","40115","OK","Ottawa County",1,30404,1,0,4,"ok","Oklahoma"
"2192","40117","OK","Pawnee County",1,16111,1,0,4,"ok","Oklahoma"
"2193","40119","OK","Payne County",2,84199,1,0,4,"ok","Oklahoma"
"2194","40121","OK","Pittsburg County",1,43395,1,0,4,"ok","Oklahoma"
"2195","40123","OK","Pontotoc County",2,38310,1,0,4,"ok","Oklahoma"
"2196","40125","OK","Pottawatomie County",1,74446,1,0,4,"ok","Oklahoma"
"2197","40127","OK","Pushmataha County",1,10800,1,0,4,"ok","Oklahoma"
"2198","40129","OK","Roger Mills County",1,3304,1,0,4,"ok","Oklahoma"
"2199","40131","OK","Rogers County",2,101371,1,0,4,"ok","Oklahoma"
"2200","40133","OK","Seminole County",0,23351,1,0,4,"ok","Oklahoma"
"2201","40135","OK","Sequoyah County",1,40555,1,0,4,"ok","Oklahoma"
"2202","40137","OK","Stephens County",1,44075,1,0,4,"ok","Oklahoma"
"2203","40139","OK","Texas County",1,20577,1,0,4,"ok","Oklahoma"
"2204","40141","OK","Tillman County",0,6736,1,0,4,"ok","Oklahoma"
"2205","40143","OK","Tulsa County",12,693514,5,3,8,"above","Oklahoma"
"2206","40145","OK","Wagoner County",1,91257,1,0,4,"ok","Oklahoma"
"2207","40147","OK","Washington County",1,54060,1,0,4,"ok","Oklahoma"
"2208","40149","OK","Washita County",1,10839,1,0,4,"ok","Oklahoma"
"2209","40151","OK","Woods County",1,8582,1,0,4,"ok","Oklahoma"
"2210","40153","OK","Woodward County",1,19991,1,0,4,"ok","Oklahoma"
"2211","41001","OR","Baker County",1,16750,1,0,4,"ok","Oregon"
"2212","41003","OR","Benton County",1,98899,1,0,4,"ok","Oregon"
"2213","41005","OR","Clackamas County",3,425857,4,1,7,"ok","Oregon"
"2214","41007","OR","Clatsop County",2,41043,1,0,4,"ok","Oregon"
"2215","41009","OR","Columbia County",0,54063,1,0,4,"ok","Oregon"
"2216","41011","OR","Coos County",3,64326,1,0,4,"ok","Oregon"
"2217","41013","OR","Crook County",1,27336,1,0,4,"ok","Oregon"
"2218","41015","OR","Curry County",1,22774,1,0,4,"ok","Oregon"
"2219","41017","OR","Deschutes County",1,211535,2,0,5,"ok","Oregon"
"2220","41019","OR","Douglas County",3,112255,1,0,4,"ok","Oregon"
"2221","41021","OR","Gilliam County",0,1971,1,0,4,"ok","Oregon"
"2222","41023","OR","Grant County",1,7093,1,0,4,"ok","Oregon"
"2223","41025","OR","Harney County",1,7402,1,0,4,"ok","Oregon"
"2224","41027","OR","Hood River County",1,23764,1,0,4,"ok","Oregon"
"2225","41029","OR","Jackson County",3,221331,2,0,5,"ok","Oregon"
"2226","41031","OR","Jefferson County",1,25536,1,0,4,"ok","Oregon"
"2227","41033","OR","Josephine County",1,88276,1,0,4,"ok","Oregon"
"2228","41035","OR","Klamath County",1,70438,1,0,4,"ok","Oregon"
"2229","41037","OR","Lake County",1,8194,1,0,4,"ok","Oregon"
"2230","41039","OR","Lane County",4,382396,3,0,6,"ok","Oregon"
"2231","41041","OR","Lincoln County",2,51212,1,0,4,"ok","Oregon"
"2232","41043","OR","Linn County",2,132474,2,0,5,"ok","Oregon"
"2233","41045","OR","Malheur County",1,32315,1,0,4,"ok","Oregon"
"2234","41047","OR","Marion County",3,352867,3,0,6,"ok","Oregon"
"2235","41049","OR","Morrow County",1,12360,1,0,4,"ok","Oregon"
"2236","41051","OR","Multnomah County",8,795897,6,3,9,"ok","Oregon"
"2237","41053","OR","Polk County",1,90549,1,0,4,"ok","Oregon"
"2238","41055","OR","Sherman County",0,2002,1,0,4,"ok","Oregon"
"2239","41057","OR","Tillamook County",1,27264,1,0,4,"ok","Oregon"
"2240","41059","OR","Umatilla County",2,80491,1,0,4,"ok","Oregon"
"2241","41061","OR","Union County",1,26058,1,0,4,"ok","Oregon"
"2242","41063","OR","Wallowa County",1,7522,1,0,4,"ok","Oregon"
"2243","41065","OR","Wasco County",1,26507,1,0,4,"ok","Oregon"
"2244","41067","OR","Washington County",4,611272,5,2,8,"ok","Oregon"
"2245","41069","OR","Wheeler County",0,1456,1,0,4,"ok","Oregon"
"2246","41071","OR","Yamhill County",2,110886,1,0,4,"ok","Oregon"
"2247","42001","PA","Adams County",1,107914,1,0,4,"ok","Pennsylvania"
"2248","42003","PA","Allegheny County",18,1231814,9,6,12,"above","Pennsylvania"
"2249","42005","PA","Armstrong County",1,63679,1,0,4,"ok","Pennsylvania"
"2250","42007","PA","Beaver County",1,165540,2,0,5,"ok","Pennsylvania"
"2251","42009","PA","Bedford County",1,47643,1,0,4,"ok","Pennsylvania"
"2252","42011","PA","Berks County",3,439117,4,1,7,"ok","Pennsylvania"
"2253","42013","PA","Blair County",4,120269,2,0,4,"ok","Pennsylvania"
"2254","42015","PA","Bradford County",2,59699,1,0,4,"ok","Pennsylvania"
"2255","42017","PA","Bucks County",6,650131,5,2,8,"ok","Pennsylvania"
"2256","42019","PA","Butler County",1,199341,2,0,5,"ok","Pennsylvania"
"2257","42021","PA","Cambria County",2,130108,2,0,5,"ok","Pennsylvania"
"2258","42023","PA","Cameron County",0,4348,1,0,4,"ok","Pennsylvania"
"2259","42025","PA","Carbon County",1,65743,1,0,4,"ok","Pennsylvania"
"2260","42027","PA","Centre County",1,159805,2,0,5,"ok","Pennsylvania"
"2261","42029","PA","Chester County",4,560745,5,2,7,"ok","Pennsylvania"
"2262","42031","PA","Clarion County",1,36855,1,0,4,"ok","Pennsylvania"
"2263","42033","PA","Clearfield County",1,78132,1,0,4,"ok","Pennsylvania"
"2264","42035","PA","Clinton County",1,37865,1,0,4,"ok","Pennsylvania"
